,감정_대분류,content,label,Emotion
3009,슬픔,퇴직금으로 준비한 펀드가 사기였어.,1,
3010,슬픔,또 떨어졌어. 취업이 너무 힘들어.,1,
3011,슬픔,애인이 연애 초창기와 현재 태도가 달라져서 실망스러워.,1,
3012,분노,사람들하고 친해지려고 노력할수록 점점 멀어지는 것 같아. 이젠 뭘 어떻게 더 노력해야 할지 모르겠어.,1,
3013,슬픔,늙어서 돈이 없으니까 서러워.,1,
3014,불안,아내가 이혼하자네. 고생만 했으니 원하는 대로 해줘야 한다지만 혼자 살 자신 없어.,1,
3015,불안,내가 이러면 안 되지만 조금 실망스러워.,1,
3016,상처,나만 취업 못 했어. 주변에서 뭐 하고 지내는지 물어보면 어찌 대답해야 할지 막막하고 괴로워.,1,
3017,불안,얼마나 많은 사람이 노후준비를 만족할까.,1,
3018,,방에 누워서 벽지 보고 있어도 사람 얼굴 보이기 마련..,1,슬픔
3019,불안,재혼한 부모님과의 여행이 어렵고 흥미가 없어.,1,
3020,상처,오래 사귀어왔던 연인과 헤어졌어.,1,
3021,슬픔,가까운 사람에게 큰 배신을 당했어. 너무 실망했어.,1,
3022,불안,나를 괴롭힌 친구들이 갑자기 웃으면서 말을 거는데 불안했어.,1,
3023,불안,영어 성적은 아무리 노력해도 항상 좋지 않아서 공부하기가 싫어.,1,
3024,불안,요즘 귀가 잘 안 들린다 싶었는데 청력이 점점 떨어지고 있대. 어떻게 해야 할지 모르겠어.,1,
3025,, 진짜 우울하기만하네요.,1,슬픔
3026,슬픔,건강 챙기려고 운동을 시작하면서 살이 빠지는 줄 알았는데 체중을 재니 별로 안 빠져 실망스러웠어.,1,
3027,, 팬의 헛소리입니다...ㅠ,1,슬픔
3028,슬픔,혼자 밥 먹는 것도 이제 지긋지긋해. 학교 가기 싫어.,1,
3029,불안,남편이 갱년기가 오는 거 같아서 당황스러워.,1,
3030,상처,아내가 기관지염으로 목 가다듬는 소리가 상당히 신경에 거슬리지만 참고 있어. 내가 참아야지,1,
3031,슬픔,점점 나이가 드는 게 체력적으로 느껴져서 슬퍼.,1,
3032,,저는 물을 싫어해서 워터파크는 한번도 안가봐서 모르겟네요 ㅠㅠㅜ,1,슬픔
3033,상처,올가을엔 단풍 사진을 찍으러 출사를 단 한 번도 못 했어.,1,
3034,슬픔,어제 간암에 걸린 친구 병문안을 갔는데 뼈만 남은 모습을 보니 눈물이 났어.,1,
3035,상처,내 남자친구가 내 친구한테 이쁘다고 하더라!,1,
3036,슬픔,매일 상사한테 지적 당하고 일은 고되고. 정말 힘들어.,1,
3037,불안,연애를 시작하기가 어려워. 도통 연애할 여유가 없어 보이는 그 사람에게 고백해도 될까?,1,
3038,불안,나는 유독 아기 돌보는 데는 자신이 없어.,1,
3039,, 극복하기가 어려워,1,슬픔
3040,불안,임신한 아내가 입덧이 심해서 자나 깨나 걱정이야.,1,
3041,,마지막에 너무슬프다 ㅠㅠ,1,슬픔
3042,,미안하고... ㅜㅜ,1,슬픔
3043,슬픔,내일 우리 딸 결혼식이야. 기쁘기보다는 아쉽고 섭섭해서 눈물이 나네.,1,
3044,,이쁜언니들 옆에끼고 불금보내고싶다.카드한번 긁어야되나? ㅜㅜ,1,슬픔
3045,상처,엄마가 미안하대.,1,
3046,불안,이번 건강검진 때 간수치가 높게 나와서 당황스러웠어. 다행히 병이 있는 건 아니야.,1,
3047,슬픔,작은아들이 대학에 떨어졌어. 붙을 줄 알았는데 실망이 커.,1,
3048,분노,수학 선생님 정말 너무한 거 같아!,1,
3049,분노,나를 따돌렸던 친구에게 너무 화가 나서 그 친구를 한대 쳤어.,1,
3050,상처,노년에는 친구가 참으로 소중한 법이라네.,1,
3051,슬픔,내가 그때 좀 더 강하게 내가 한 일이 아니라고 이야기를 해야 했어.,1,
3052,분노,결혼하면 서로 잘 챙겨줘야 하는 거 아니야?,1,
3053,분노,당뇨 때문에 식탁에 생선을 올리는데 남편이 엄청 툴툴대.,1,
3054,분노,나는 왜 이 모양으로 사는지 모르겠어.,1,
3055,불안,여든 살 나이로 점점 기운이 없어지는데 자녀들은 더 오래 살라고 말해서 혼란스러워.,1,
3056,상처,내가 짝사랑하는 애가 있는데. 걔는 내 친구를 팔 년째 좋아해.,1,
3057,불안,곧 실기 시험인데 준비물이 사라졌어. 어떡해.,1,
3058,상처,자녀에게 결혼자금을 하나도 지원해 주지 못해서 너무 미안해.,1,
3059,,간디의 비폭력 저항운동이 떠오릅니다.백남기 농민이 돌아가신 것에 대해서는 애도를 표합니다.,1,슬픔
3060,불안,퇴근하고 와도 마음이 안 놓이고 내일 출근할 거 생각하니까 너무 불안해.,1,
3061,슬픔,무릎이 너무 아파서 하던 일을 못 하게 되었어.,1,
3062,슬픔,우리 딸이 학교에서 다른 아이들을 괴롭혀서 정학을 당했다고 하네. 부모로서 참담한 심정이야.,1,
3063,분노,한국은 노인 빈곤이 심하다고 신문 기사에 나왔네.,1,
3064,분노,내 아들이 자꾸 날 속이고 있는 것 같아. 말이 안 되는 이야기를 반복해.,1,
3065,분노,시험기간이라고 엄마 잔소리가 너무심해. 내가 알아서 할텐데 개입하지않았으면 바라.,1,
3066,불안,내가 아프다 보니 지인들이 병으로 죽었다는 소식에 나도 안 좋은 영향을 받아. 너무 불안해.,1,
3067,분노,결혼 준비 업체의 상술에 토가 나올 것 같아.,1,
3068,분노,인터넷으로 관절염에 좋다는 영양제를 주문하려고 했더니 주문 방법이 어려워 실패했어.,1,
3069,슬픔,오늘 생일이었는데 기분이 별로야.,1,
3070,불안,요즘 취업도 안 하고 무기력해. 그래서 부모님과도 갈등이 생기고 있어.,1,
3071,슬픔,오늘 남자친구랑 헤어졌어. 진짜 비통하다.,1,
3072,불안,앓고 있는 지병은 지속적인 치료가 필요한데 너무 가난해서 중단한 지 오래야.,1,
3073,분노,너무 힘들어서 계속 이유 없이 부모님께 화를 내게 돼.,1,
3074,상처,나는 항상 잘못해서 가족들에게 학대를 당하는 것 같아.,1,
3075,불안,무릎의 연골이 나가서 이제는 공사 현장에 나갈 수 없는 것이 너무 슬퍼.,1,
3076,,로우지 오늘 생선가시발리듯 탈탈 털렸내예상은 했는데 이렇게 처참할줄 몰랐어,1,슬픔
3077,상처,내 생각이 건전해야 세상도 그렇게 보이겠지?,1,
3078,불안,돈을 많이 벌지 않는데 부모님을 떠나 독립을 해야 할지 고민이야.,1,
3079,불안,언니 때문에 스트레스받아 죽겠어.,1,
3080,슬픔,그렇지 않아도 몸이 아파서 힘든데 엄마 혼자 나를 보살펴야 하는 게 너무 죄송해.,1,
3081,상처,내일 신입생 오리엔테이션 가는데 거기서 친구들 못 사귈까 봐 너무 걱정돼.,1,
3082,불안,문과로 가야 할지 이과로 가야 할지 결정을 못 해서 힘들어.,1,
3083,분노,남편이 세상을 떠나서 너무 슬퍼. 게다가 이젠 내가 혼자서 아이를 키워야 해.,1,
3084,슬픔,노년에 접어들면서 마누라가 몸이 무겁고 다리 아파서 운동하기가 싫다네.,1,
3085,분노,아니 내 물건인데 왜 함부로 버리는지 도대체가 모르겠어.,1,
3086,불안,남들도 다 우리 같은 줄 알았는데 이 제보니 우리만 이 꼬락서니였던 거였어. 너무 재정이 부족해.,1,
3087,상처,남편과 사별해서 너무 외롭고 쓸쓸해. 혼자 앞으로 남은 인생을 어떻게 살아갈지 모르겠어.,1,
3088,,통학에만 편도 1시간 반정도 걸리는데요,1,슬픔
3089,분노,정말 이번에는 못 참겠어. 파혼하고 싶어.,1,
3090,불안,내 자식들이 요즘 날 홀대하는 느낌이야. 내가 나이 좀 먹었다고 해서 이렇게 해도 되는 거야?,1,
3091,불안,회사에서 내 실수 때문에 사수가 잘리게 되었어. 당황스럽고 어떻게 해야 할지 모르겠어.,1,
3092,상처,헬스장을 꾸준히 다녔더니 체력이 증진된 것 같아. 대학생 시절로 다시 돌아간 것 같아서 너무 신나.,1,
3093,상처,세상에서 버림받은 느낌이야.,1,
3094,분노,둘째가 이사를 가려고 한다는데 너무 쓸쓸하고 화가 나네.,1,
3095,분노,건강검진을 받고 왔는데 가족들이 나한테 건강 상태를 묻지도 않아서 그냥 친정에 왔어.,1,
3096,분노,가수가 되기 싫어서 노래 연습을 억지로 뺐어.,1,
3097,분노,사 학년이 되고 보니 학점관리가 엉망인 게 자꾸 눈에 밟혀서 스트레스야.,1,
3098,분노,어제 부인이랑 밤새도록 싸웠어. 사람이 점점 갈수록 드세지는 거 같아.,1,
3099,불안,모처럼 쉬는 날에는 꼭 아내가 대청소를 하자고 해서 스트레스받아.,1,
3100,불안,새벽 세 시에 갑자기 아내가 배가 아프고 식은땀을 흘려서 응급실에 실려 갔어. 불안해서 잠이 안 와.,1,
3101,불안,병에 걸렸는데 민간요법으로 치료하는 건 반대야.,1,
3102,분노,지금 경제적으로 어려운데 내 몸 편하자고 퇴직하면 애들에게 이기적이겠지.,1,
3103,슬픔,여자친구와 이별했는데 아무도 날 위로해 주지 않아.,1,
3104,분노,난 무릎 관절이 안 좋은데 남편이 자꾸 산책을 가자고 해서 힘들어.,1,
3105,분노,따돌림을 겪어도 세상이 날 거들어주지않으니 내가 나서는 방법밖에. 바로 국민청원 올려야겠다.,1,
3106,분노,요즘 환절기라 감기 기운이 있어. 안 그래도 코로나 때문에 불안한 시기인데 말이야.,1,
3107,분노,남편의 월급만으로 생활하는 게 힘드니 뭐라도 해야 하는데 할 줄 아는 게 없어서 속상해.,1,
3108,상처,이제 늙어서 힘이 다 빠졌나 봐. 이제 쌀 한 포대를 드는 것도 내게 무리야.,1,
3109,슬픔,사십 대 후반인데 은퇴라니 너무 우울하다.,1,
3110,슬픔,오늘도 학교에서 홀로 있었어. 아무도 나랑 말하지 않아.,1,
3111,불안,내가 너무 부족해서 팀원들에게 피해를 끼칠 수 있을 것 같아서 너무 불안해.,1,
3112,분노,만나는 남자들 중에서 결혼을 하고 싶은 상대는 없는데 결혼은 하고 싶어.,1,
3113,상처,상대방이 나를 불신하는 것 같은 생각이 드는군.,1,
3114,불안,첫 직장에 취업을 했는데 자꾸 내가 지원한 직무랑 상관없는 업무를 맡기게 하려는 것 같아서 불안해.,1,
3115,분노,나한테는 약 한 번 사준 적 없는 친구가 아프다고 돈을 빌려달라고 하니까 화가나.,1,
3116,불안,은행에서 돈을 갚으라는 전화가 세 번이나 와서 스트레스를 받아.,1,
3117,슬픔,같은 반 친구가 내 머리를 때렸어. 놀라기도 했고 반 친구들이 보는 앞이라서 너무 슬펐어.,1,
3118,슬픔,명절 때만 되면 시어머니의 잔소리에 지치고 힘들어.,1,
3119,상처,남편이 갑자기 암으로 치료를 받아야 하는데 모아둔 돈이 없어서 절망적이야.,1,
3120,상처,갱년기로 건강이 안 좋아져서 그런지 아무도 믿지 못하겠어.,1,
3121,상처,내 친구는 아직까지 좋은 직장에 다니고 있는데 그게 너무 부러워.,1,
3122,상처,내 아우가 따돌림을 당했대.,1,
3123,분노,나이를 먹으니 취업도 힘들고 일할곳도 없어.,1,
3124,분노,이번 면접도 떨어져서 속상해. 뭐가 문제인지 모르겠어.,1,
3125,슬픔,나 울고 싶은 기분이야.,1,
3126,분노,애들이 자꾸 나만 기피한다고 느껴져.,1,
3127,불안,동네 어르신 병문안을 다녀왔는데 안색이 좋지 않으셔서 걱정이야.,1,
3128,불안,요즘 코로나 때문에 사람을 안 만나서 그런지 말주변이 없어진 것 같아.,1,
3129,불안,오랫동안 친구들에게 왕따를 당했더니 모든 것에 흥미가 없어졌어.,1,
3130,불안,지난 결혼 생활을 돌아보면 나는 그냥 남편 부속품이 돼버린 것 같아서 회의감이 들어.,1,
3131,슬픔,남편이 집안일을 할 사람이 필요해서 나랑 결혼한 것 같은 기분이 들어서 속상해.,1,
3132,슬픔,회사에 다니다가 좋은 사업 아이템이 생겨 창업했는데 실패하고 말았어.,1,
3133,불안,취업이 안 돼서 걱정이야.,1,
3134,불안,좋아하는 같은 반 여자아이한테 고백하려고 하는데 긴장되고 있어.,1,
3135,불안,정말 화가 나는 게 지시한 대로 처리했는데 이제 와서 왜 이렇게 했냐고 물으니 정말 당황스러워.,1,
3136,슬픔,내가 술을 절제를 못해서 아내와 이혼을 하게 돼서 매일 울고 싶어.,1,
3137,상처,옆집 노인네가 내가 혼자됐다고 불쌍하게 바라보는데 그 눈빛에 상처 받았어.,1,
3138,슬픔,여기저기 쑤시는 몸으로 밥 벌어먹고 사려니 너무나 힘이 든다.,1,
3139,슬픔,결혼 후에도 부모님께서는 내 아내를 싫어하셔. 마음이 아파.,1,
3140,, 애들 떠드는게 소외감이 너무 심해서 접근조차 힘들어요,1,슬픔
3141,슬픔,병원에서 내 정신에 문제가 있다고 했어. 정신이 아프다는 게 너무 슬퍼.,1,
3142,,미안하다 다음부턴 잘만들께 만들다가 내가 깜박 졸아서 그리됐다,1,슬픔
3143,슬픔,내 가정도 챙겨야 하고 부모님도 챙겨야 하는데 내가 그만큼 못 벌어서 걱정이야.,1,
3144,불안,회사에서 혹시 모르니 휴가 날짜를 막내부터 정하라고 하는데 난 거의 마지막이라서 불안해.,1,
3145,불안,옛날엔 엄마가 둘도 없는 친구였는데 이젠 그렇지 않아.,1,
3146,슬픔,너무 비통해.,1,
3147,슬픔,고등학교를 중퇴했더니 다른 사람들에 비해 친구가 많이 없는 거 같아서 너무 슬퍼.,1,
3148,슬픔,맨날 과외 받던 내 친구가 결국 좋은 대학 나오고 좋은 직장 구했대. 나는 뭐 하고 있는 거지.,1,
3149,분노,이번 달에는 아내에게 줄 생활비가 없어서 불안해.,1,
3150,분노,최근 원서 낼 대학들을 찾아보고 있는데 담임선생님이 자꾸 참견하셔서 짜증나.,1,
3151,상처,내 잘못도 아닌데 상사한테 혼났어. 너무 억울해.,1,
3152,상처,공황장애가 너무 심해져서 직장을 그만뒀어. 이젠 일도 못 할 거 같은데 걱정이야.,1,
3153,상처,왜인지 모르겠는데 어느 날 갑자기 반에서 내가 왕따가 되버렸어.,1,
3154,상처,계속 재혼을 꼭 하라고 하는 가족들이 미워.,1,
3155,불안,요즘 아들과 대화하는 게 두려워.,1,
3156,,내일날씨는 어케되는지...,1,슬픔
3157,슬픔,남들처럼 취직하는 대신에 카페 창업에 도전하고 싶은데 응원해주는 사람이 아무도 없어.,1,
3158,분노,이유 없이 우울한 날이 많아졌어. 외롭고 인생의 허탈함을 자주 느껴.,1,
3159,분노,딸에게 어제 말을 너무 막 해서 스스로가 실망스러워. 갱년기라 그런지 기분조절이 안 돼.,1,
3160,,진짜 너무스트레스고 친구들이나 sns보면 부럽고..,1,슬픔
3161,분노,요즘 젊은 세대들은 사회 생활하랴 자녀들 양육하랴 아주 바쁘게 살아가고 있지 않은가?,1,
3162,상처,오랜만에 보는 친구가 내가 많이 늙었다고 말하길래 너무 상처받았어.,1,
3163,상처,자녀들은 내가 정상이 아니라 했지만 결국 내가 정상이라는 검사 결과가 나왔어.,1,
3164,불안,이 정도 운동해서 건강해질는지 모르겠어.,1,
3165,분노,난 더 이상 이런 집에서 살기 싫어. 정말 구역질 나.,1,
3166,분노,선생님이 반 일등한테만 교내대회를 알려주셔서 너무 화가 나.,1,
3167,슬픔,나 너무 지쳤나 봐. 컨디션 회복이 안 되고 있어.,1,
3168,불안,내가 학교에서 친구랑 싸워서 엄마가 학교에 오셨는데 걱정이야.,1,
