content,label,num_sentences
좋게 생각하려고 해도 자꾸만 미워지는 것 같아,1,1
긍정적으로 생각하고 싶어도 너무 미워서 안 돼,1,1
너무 미워서 머리가 아파,1,1
그냥 이제 그 사람이 싫어요,1,1
그 얄미운 년만 생각하면 잠을 못 자,1,1
나랑 우울증이랑은 아무 상관없는 것 같은데 갑자기 남편이 너무 밉고 눈물 나와,1,1
남편이 자꾸 싫어져요,1,1
요새는 남편의 모든 행동이 다 미운 것 같아,1,1
나한테 단단히 미운 털이 박혔어요,1,1
나도 긍정적이고 좋은 생각하고 싶은데 그래도 미워,1,1
그냥 막 밉고 진짜 옆에 있는 것도 소름 끼치게 싫어,1,1
싫은 사람과 같이 있으면 정말 너무 싫어요,1,1
시댁 사람들이랑은 말도 섞기 싫어요,1,1
진짜 너무 짜증나고 극혐해,1,1
자꾸 미운 짓만 하니까 너무 짜증나고 히스테리를 부리게 되는 것 같아,1,1
어떻게 그렇게 내 신경을 박박 긁는지 다른 일에 집중을 못하겠어,1,1
그렇게 미운 짓만 골라하기도 힘들 거야,1,1
그런 인간들 상종하기 싫은데 매일 보니까 자꾸 짜증나고 화가 나,1,1
사소한 일에도 사람들이 싫어지고 앙금이 생겨,1,1
작은 일도 그냥 넘기지 못하겠어,1,1
싫은 소리만 해대니 세상 그렇게 얄미울 수가 없다,1,1
정말 사람들이 싫어지고 막 스트레스 받아,1,1
갑자기 친정도 싫고 남편도 싫어,1,1
막 밉다가도 좋고 좋다가도 미워요,1,1
좋게 생각하다가도 얼굴 보면 막 미워져요,1,1
딸이 자꾸 미워요,1,1
아들이 미워,1,1
엄마가 정말 밉다,1,1
사람들이 미워요,1,1
다른 사람들이 밉다,1,1
다신 얼굴 안 보고 싶다가도 생각해보면 짠해,1,1
자꾸 배고프다고 밥 달라고 하는 남편이 짜증나면서 불쌍..,1,1
내가 너무 신경질을 내니까 남편이 불쌍한 것 같아,1,1
남편이 소파에 누워있는 것도 화가 나서 화를 내니까 좀 애처로운 것 같아,1,1
매일 별거 아닌 일로도 꼬투리 잡으니까 남편이 불쌍한 것 같기도 해,1,1
매번 죄 없는 남편한테 짜증나니까 내 남편 너무 불쌍한 것 같아,1,1
남편한테 괜히 화풀이하는 것도 왜 이러나 싶어,1,1
입덧 때문에 아기한테 화가 나면서도 얘가 무슨 잘못이 있을까 ,1,1
직장동료한테 엄청 짜증나다가도 뭔가 불쌍해 보이는 것 같기도 해,1,1
어떻게 이렇게 속 터지게 만드나 싶다가도 애처로운 사람이라는 생각이 들어,1,1
정말 얼굴도 보기 싫다가도 너무 짠한 감정이 들어,1,1
남편이 재수없는데 인성파탄자를 만나서 불쌍한 것 같아,1,1
일하느라 정신 없고 내 푸념 들어주느라 내 남편 힘들 것 같아,1,1
자기도 눈치 보일 텐데 그런 생각 드니까 미안해,1,1
남편만 생각하면 너무 내 욕심만 챙기나 그런 생각이 들어요,1,1
남편이랑 있기가 싫다가도 그렇게 처지가 안되 보일 수가 없어,1,1
내 신랑 피곤에 찌든 얼굴 보면 화가 나다가도 안쓰러워,1,1
내 남편처럼 밉고 애처로운 사람이 없는 것 같아,1,1
친정 엄마한테 엄청 서운하다가 보면 마음이 아파요,1,1
엄마한테 화가 막 나다가도 이렇게 불쌍한 사람이 있을까 생각이 들었어,1,1
왜 자꾸 별거 아닌 일로 화가 나고 짜증이 날까,1,1
기댈 사람이 신랑밖에 없으니 히스테리 오지게 부리고 있어,1,1
나 때문에 남편만 불쌍한 것 같아,1,1
나 때문에 주위 사람들만 고생하는 것 같아,1,1
친구들이 내 푸념 짜증 들어주느라 개 고생하는 것 같아,1,1
진짜로 막 짜증났는데 정이 남아서 그런지 엄청 안 된 거야,1,1
아 이 사람 안 됐다 싶다가도 또 화나고 증오스럽고 그래,1,1
화가 났다가 풀렸다가 화가 났다가 마음이 짠해져요,1,1
폭발해서 온갖 욕들을 하다가 우리가 너무 불쌍한 것 같아서 울었어,1,1
왜 이런 일로 이렇게 싸워야 하나 싶어서 울었어요,1,1
이 사람이 무슨 죄를 졌길래 난 지랄하는 건가 싶어서 눈물이 터졌어,1,1
내가 죽으면 눈물 한 방울 흘릴까? 싶다가도 생각나고 마음이 짠해,1,1
사실 아무도 잘못한 사람은 없는데 애처로워,1,1
죽도록 미운 사람 하지만 감정기복 쩌는 나 감당해내느라 매일 힘들 것 같은 사람,1,1
매일 불만만 말하는 나 때문에 진짜 피곤하겠다 생각이 들었어,1,1
예쁜 짓도 많이 하는데 매일 화만 내고 있구나.. 힘들겠다는 생각이 들었어,1,2
왜 이렇게 못된 말만 나오는지 그 사림이 너무 불쌍해요,1,1
화 실컷 내고 나선 신랑한테 미안해져,1,1
진짜 시어머니 개 싫어하는데 또 이렇게 처지가 안 좋을 수가 있나 생각이 들어,1,1
분노와 동정이 같이 들어,1,1
너무 우울해서 아무것도 하기 싫고 자꾸 짜증만 내고 또 미안하고  그러내,1,1
자꾸 남편한테 짜증만 내고 에휴..,1,1
나는 혼자 막 짜증내고 남편은 괜히 불쌍해,1,1
화가 났다가도 그렇게 불쌍할 수가 없어,1,1
미워죽겠는데 진짜 너무 불쌍한 것 같아,1,1
미운 만큼 불쌍해요,1,1
죽이고 싶은 만큼 싫다가도 정이 있는 것 같아,1,1
애처롭고 미운 게 정 때문인 것 같아,1,1
애처롭고 싫어요,1,1
안쓰러운데 밉고 짜증나,1,1
안쓰러운데 진짜 화나고 복잡해,1,1
이해가 가면서도 열이 뻗치는 것 같아,1,1
왜 이 모양일까 불쌍하면서도 용서가 안 돼,1,1
불쌍하지만 이해하고 싶지 않아,1,1
불쌍하다고 이해해주려고 하면 너무 힘들어요,1,1
나도 너무 힘드니까 불쌍하지만 계속 짜증나요,1,1
안쓰러우면서 패고 싶어,1,1
뭐 저런 말종이 있나 싶다가도 마음이 아련해져,1,1
나 아니면 이런 인간을 누가 상대할까 싶다가도 그렇게 서운하고 화나요,1,1
이해가 되다가도 받아주고 싶지 않아,1,1
진짜 빡치는데 불쌍하기도 해,1,1
안된 마음도 있는데 너무 빡쳐,1,1
분노조절장애인 것 같아,1,1
25주차인테 임신하고 나서 분노조절을 못하겠어요,1,1
임신하고서 분노조절이 안 되는 것 같아,1,1
임신 후부터 분노 게이지가 폭발한 것 같아요,1,1
이유 없이 분노가 솟구치는 것 같아,1,1
알 수는 없는데 그렇게 분노를 못 참겠어,1,1
원래 성격도 예민한테 임신하고 나서 더 예민해져가지구 분노가 치미는 것 같아,1,1
남편이 조금만 인상 쓰면 가만히 있지 못하고 막 뭐라 하게 돼,1,1
남편에게 서운한 마음에 분노가 이는 것 같아,1,1
동물관련 뉴스만 보면 그렇게 분노가 막,1,1
동물유기하고 학대하는 내용만 나오면 분노가 치미는 것 같아,1,1
출산이 가까워 올 수록 분노조절이 안 되는 것 같아,1,1
지금 상태가 너무 불안한지 분노조절장애인 것 같아요,1,1
출산이 얼마 안 남으니까 진짜 감정주체가 안되고 그냥 분해요,1,1
속에서 불이 막 생기는 것 같고 분노가 치미는 것 같아요,1,1
육아 생각만 하면 격분하게 돼,1,1
혼자 임신한 것 같아서 매일 폭발하는 것 같아,1,1
남편이 한번 더 건드리면 정말 폭발해버릴 것 같아,1,1
남편만 보면 안에서 분노가 확 올라와요,1,1
분노에 싸이면 숨쉬는 것도 힘들어,1,1
꼬리에 꼬리를 물고 분노가 밀려오는 것 같아,1,1
화가 나면 터지듯이 나오고 눈물도 터지고 짜증도 나,1,1
분노조절을 못하겠어,1,1
분노조절이 안 돼,1,1
분노조절이 안 되니까 문제가 심각해지는 것 같아,1,1
한번 화가 나면 눈이 뒤집혀질 정도야,1,1
눈이 막 뒤집히는 거야,1,1
계속 분노조절을 못하면 어떡하지,1,1
한번 분개하면 미쳐 날뛰어,1,1
진짜 성질이 개차반인 것처럼 성을 내,1,1
한번 성을 내면 스스로를 주체 못하겠어요,1,1
성이 나면 내가 주체 안 되는 것 같아,1,1
분노를 다스리질 못하겠어,1,1
계속 분노를 다스리지 못하면 어쩌지,1,1
나 계속 이런 성질로 살면 망하는 거 아니야?,1,1
한번 성이 나면 절제가 안 돼,1,1
화가 날 때 절제가 안 돼요,1,1
어딜 가든 화가 절제 안 되는 것처럼 터지고 눈물 나,1,1
마치 시한폭탄이 된 것처럼 분노에 쌓이는 것 같아,1,1
분노 때문에 고민이 많은데 상담이라도 받아야 할까,1,1
초기 때 엉엉 울기만 했는데 지금은 그냥 분노가 조절 안 돼,1,1
처음에는 안 그랬는데 요새는 분노가 감당이 안 돼,1,1
중기 들어서면서 불안해지고 엄청 예민해졌어,1,1
눈이 뒤집혀져서 남편을 겁나 때렸어,1,1
분노조절이 안 되니까 물건들 다 때려부수고 난리 났어,1,1
성을 심하게 내서 남편을 울렸어,1,1
저 저번 달부터 성내는 게 너무 심해졌어요,1,1
요새 작은 일에도 툭하면 성을 내게 돼요,1,1
마인드컨트롤이 안 될 만큼 분노에 휩싸여,1,1
자꾸 울컥울컥해서 마인드 컨트롤하려고 해,1,1
너무 성질이 예민해져서 불같이 화를 내게 돼,1,1
차분하려고 노력하는데 한번 분노가 일면 내가 컨트롤 못해,1,1
분노하다가 울어,1,1
화나면 남편도 소용없고 마인드컨트롤이 안 되는 것 같아,1,1
매일 압박감과 두려움이 따라다니고 분노가 요동치는 것 같아,1,1
분노조절 장애 때문에 너무 괴롭고 힘들어,1,1
분노 조절이 안 돼서 답답해,1,1
분노 조절도 안 되고 짜증나고 화가 나서 잠도 못 자,1,1
자주는 아니지만 분노가 확 올라오다가 금방 식어,1,1
한번 화가 나면 돌아버릴 것 같아요,1,1
분통이 터져,1,1
분통 터져,1,1
분통이 터지려고 한다,1,1
분통 터지기 직전,1,1
남편을 증오하는 마음으로 사는 것 같아,1,1
출산에 대한 두려움이 남편에 대한 증오로 변하는 것 같아,1,1
날 외롭게 하는 모든 사람들을 증오해,1,1
그냥 인간들을 다 증오하게 되는 것 같아,1,1
남편을 죽여버리고 싶다는 기분까지 드는 거예요,1,1
나 혼자 노심초사하는 마음이 생기면서 주위사람들에게 분개하는 마음이 생겼어,1,1
나 혼자 애 낳는 것만 같아서 살인충동이 들어,1,1
본인만 힘든 것 처럼 말할 때 그렇게 찢어 죽이고 싶어요,1,1
남편에게 애기 낳아주는 인간 취급 당하는 것 같아서 가만히 있을 수가 없어,1,1
남편 때문에 애기 낳기도 싫어져,1,1
남편한테 오만 정이 떨어졌어,1,1
더 이상 남편과 살다가 내 명에 못 살 것 같아,1,1
애기를 낳아도 나 혼자 키우고 싶어,1,1
요새 자꾸 예민해지는 건지 나쁜 생각이 계속 들어,1,1
남편의 제왕 하라는 말에 잘근잘근 없애버리고 싶다니까,1,1
나 혼자만 매일 노심초사하게 만드니까 없어졌으면 좋겠어,1,1
날 괴롭히는 사람들이 당장 잘 못됐으면 좋겠어,1,1
시어머니가 죽어버렸으면 좋겠어,1,1
친정이 너무 너무 싫고 영영 안 보고 싶어요,1,1
가족 얘기만 나오면 정말 정떨어져서 말도 하고 싶지 않아,1,1
진짜 눈 뒤집히면 죽일지도 모른다는 상상을 해,1,1
너무 미워서 죽여버리는 생각도 했어,1,1
이런 증오의 감정은 가지는 건 하나도 좋은 게 아니지만 계속 증오심이 커지는 것 같아,1,1
모두다 죽이고 지금 당장이라도 홀연히 사라지고 싶은 것 같아,1,1
마음이 너덜거려서 더 이상 화해하고 싶지 않아,1,1
더 잘못되고 더 망해버렸으면 좋겠다는 생각이 들어,1,1
사람을 이렇게 증오할 수도 있나 그런 생각이 들어,1,1
사람이 이렇게까지 증오할 수 있다는 게 신기해,1,1
정말로 찢어 죽여도 시원치 않을 것 같아,1,1
안 좋은 마음 가지면 아이에게 좋지 않다는 거 알지만 용서가 안 돼,1,1
용서를 할 수도 없고 하고 싶지도 않아,1,1
어떻게 나에게 이런 배신감을 줄 수 있는지 이해가 안 가요,1,1
서운함이 쌓이니까 이젠 남편을 용서할 수가 없어,1,1
남편만 생각하면 죽도록 미워지는 것 같아,1,1
진짜로 회사 가는 거 너무너무 싫고 증오스러워,1,1
진짜 회사에 있으면 기분이 더러워서 성질을 버리는 것 같아,1,1
분위기 조성하는 거 하면 나도 정말 지긋지긋해지는 것 같아,1,1
그 인간이랑 있으면 계속 기분이 최악이에요,1,1
너무 싫어서 최악이 되는 것 같아,1,1
그 인간이 인정받는 게 이해 안 되고 자꾸 스트레스 받아서 너무 스트레스 받고 죽고 싶은 것 같아,1,1
그런 인간은 확 망해버렸으면 좋겠어,1,1
지긋지긋하고 다신 보고 싶지 않아요,1,1
출산만 하면 돌아서고 싶다는 생각이 드는 것 같아,1,1
사람을 이렇게까지 싫어할 수 있을까 싶어요,1,1
원래는 안 그랬는데 저번 달 부터 작은 일에도 증오라는 감정이 싹트는 것 같아,1,1
투명인간취급 더 이상 받기 싫어서 이혼하고 싶어,1,1
아무리 대화를 해도 속에 있는 화가 풀리질 않아,1,1
평화롭게 살고 싶은데 감정이 절제가 안 돼,1,1
나도 사랑으로 이해하고 안아주고 싶은데 너무 미워서 미치겠어요,1,1
웃으며 넘기고 싶어도 하는 행동을 절대 넘길 수 가 없는 것 같아,1,1
헤어지고 싶고 이혼하고 싶고 그래야 내가 살 것 같은데 이게 다 호르몬 때문일까,1,1
부부싸움 정도가 인간 자체가 짐승처럼 느껴져요,1,1
죽이고 싶은데 죽일 수 없으니까 내가 죽을 것 같아,1,1
그건 사람새끼가 아니고 짐승새끼 같아요,1,1
참을 수 없고 참기도 싫어요,1,1
이젠 진짜 참으면 안 될 것 같고 참고 싶지도 않아,1,1
이건 애증도 아니고 증오 같아요,1,1
시누이가 진짜 증오스러워서 내내 힘들어요,1,1
정말 전생에 원수였다고 생각해,1,1
남편이 아예 안 들어왔으면 좋겠어,1,1
예정일이 다가오는데 자궁문이 안 열리니까 너무 허망하고 화가 나,1,1
왠지 모를 허망함이 느껴지고 화나는 아침이야,1,1
어떻게 한 임신인데 유산되면 진짜 허망하고 화가 날 거야,1,1
늦게 자고 패턴이 바뀌면서 아무것도 못하겠고 허망할 뿐이야,1,1
아무것도 안하고 시간 보내니까 허망하기 그지없다,1,1
나만 이렇게 화가 나고 허망하니,1,1
첫 임신이 허망하게 끝날 것 같아,1,1
남편 하는 행동 보면 갑자기 모든 게 허무하고 어이없는 것 같아,1,1
신랑 하는 행동만 보면 기가 막히고 허무해요,1,1
허무해서 화가 나는 걸까,1,1
화가 나서 허무한 걸까,1,1
계속 화나고 허무하면 어떡하지,1,1
계속 꼭지 돌고 허망하면 어떡해요,1,1
자꾸 답답하고 허망해,1,1
그럼 나보고 뭘 어쩌란 건지 너무 허무해,1,1
지금 아이 상태가 안 좋아서 계류유산이 될 수 있다고 하니까 진짜 너무 허무하고 화가 나는 것 같아,1,1
유산할 수도 있다는 말에 너무 허탈하고 왜 내 인생만 이런 거지 화나,1,1
뭘 더 어떻게 해야 아기가 나오는지 자꾸 허망하고 화가 나요,1,1
신호가 없다니까 자꾸 화가 나고 허탈한 것 같아,1,1
나는 아이 낳기까지 왜 이렇게 힘들까 허망하고 억울해,1,1
갑자기 화가 치밀어 오르고 허무한 것 같아,1,1
개 열 받다가 다 허탈한 것 같아,1,1
진짜 화딱지 나고 허무한 일 투성이야,1,1
이 공허함과 허망함은 무엇으로도 채울 수 없어,1,1
분하고 허무한데 왜 이러는지 모르겠어,1,1
멘탈이 탈탈 털리고 화나요,1,1
지금까지 내가 했던 노력들이 전부 헛수고였나 나한테 화나면서 인생 왜 사는지 모르겠어,1,2
허망하고 화가 나서 머리가 터질 것 같아,1,1
요새 자꾸 사람을 증오하게 되고 이런 내 자신이 허망해,1,1
자꾸 분노가 솟구치다가 허탈해지는 것 같아,1,1
인생이 허무하고 짜증나요,1,1
